命令代码,命令名称,MML Codex,中文显示名称,英文显示名称,标准路径,参数类型,访问权限,原始分组,分析建议分组,原导入动作,删除原因,调整说明
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG2_V6_GW,WAN_CONFIG2_V6_GW,WAN CONFIG2 V6 GW,Device.DeviceInfo.WAN_CONFIG2_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG2_V6_IPADDR,WAN_CONFIG2_V6_IPADDR,WAN CONFIG2 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG2_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG2_V6_PREFIX,WAN_CONFIG2_V6_PREFIX,WAN CONFIG2 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG2_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG2_VLAN,WAN_CONFIG2_VLAN,WAN CONFIG2 VLAN,Device.DeviceInfo.WAN_CONFIG2_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_DEFAULTGW,WAN_CONFIG3_DEFAULTGW,WAN CONFIG3 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG3_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_ENABLE,WAN_CONFIG3_ENABLE,WAN CONFIG3 ENABLE,Device.DeviceInfo.WAN_CONFIG3_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_IPADDR,WAN_CONFIG3_IPADDR,WAN CONFIG3 IPADDR,Device.DeviceInfo.WAN_CONFIG3_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_IPMODE,WAN_CONFIG3_IPMODE,WAN CONFIG3 IPMODE,Device.DeviceInfo.WAN_CONFIG3_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_NETMASK,WAN_CONFIG3_NETMASK,WAN CONFIG3 NETMASK,Device.DeviceInfo.WAN_CONFIG3_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_OPTION60,WAN_CONFIG3_OPTION60,WAN CONFIG3 OPTION60,Device.DeviceInfo.WAN_CONFIG3_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_V6_GW,WAN_CONFIG3_V6_GW,WAN CONFIG3 V6 GW,Device.DeviceInfo.WAN_CONFIG3_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_V6_IPADDR,WAN_CONFIG3_V6_IPADDR,WAN CONFIG3 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG3_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_V6_PREFIX,WAN_CONFIG3_V6_PREFIX,WAN CONFIG3 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG3_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG3_VLAN,WAN_CONFIG3_VLAN,WAN CONFIG3 VLAN,Device.DeviceInfo.WAN_CONFIG3_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_DEFAULTGW,WAN_CONFIG4_DEFAULTGW,WAN CONFIG4 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG4_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_ENABLE,WAN_CONFIG4_ENABLE,WAN CONFIG4 ENABLE,Device.DeviceInfo.WAN_CONFIG4_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_IPADDR,WAN_CONFIG4_IPADDR,WAN CONFIG4 IPADDR,Device.DeviceInfo.WAN_CONFIG4_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_IPMODE,WAN_CONFIG4_IPMODE,WAN CONFIG4 IPMODE,Device.DeviceInfo.WAN_CONFIG4_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_NETMASK,WAN_CONFIG4_NETMASK,WAN CONFIG4 NETMASK,Device.DeviceInfo.WAN_CONFIG4_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_OPTION60,WAN_CONFIG4_OPTION60,WAN CONFIG4 OPTION60,Device.DeviceInfo.WAN_CONFIG4_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_V6_GW,WAN_CONFIG4_V6_GW,WAN CONFIG4 V6 GW,Device.DeviceInfo.WAN_CONFIG4_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_V6_IPADDR,WAN_CONFIG4_V6_IPADDR,WAN CONFIG4 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG4_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_V6_PREFIX,WAN_CONFIG4_V6_PREFIX,WAN CONFIG4 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG4_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG4_VLAN,WAN_CONFIG4_VLAN,WAN CONFIG4 VLAN,Device.DeviceInfo.WAN_CONFIG4_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_DEFAULTGW,WAN_CONFIG5_DEFAULTGW,WAN CONFIG5 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG5_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_ENABLE,WAN_CONFIG5_ENABLE,WAN CONFIG5 ENABLE,Device.DeviceInfo.WAN_CONFIG5_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_IPADDR,WAN_CONFIG5_IPADDR,WAN CONFIG5 IPADDR,Device.DeviceInfo.WAN_CONFIG5_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_IPMODE,WAN_CONFIG5_IPMODE,WAN CONFIG5 IPMODE,Device.DeviceInfo.WAN_CONFIG5_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_NETMASK,WAN_CONFIG5_NETMASK,WAN CONFIG5 NETMASK,Device.DeviceInfo.WAN_CONFIG5_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_OPTION60,WAN_CONFIG5_OPTION60,WAN CONFIG5 OPTION60,Device.DeviceInfo.WAN_CONFIG5_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_V6_GW,WAN_CONFIG5_V6_GW,WAN CONFIG5 V6 GW,Device.DeviceInfo.WAN_CONFIG5_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_V6_IPADDR,WAN_CONFIG5_V6_IPADDR,WAN CONFIG5 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG5_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_V6_PREFIX,WAN_CONFIG5_V6_PREFIX,WAN CONFIG5 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG5_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG5_VLAN,WAN_CONFIG5_VLAN,WAN CONFIG5 VLAN,Device.DeviceInfo.WAN_CONFIG5_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_DEFAULTGW,WAN_CONFIG6_DEFAULTGW,WAN CONFIG6 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG6_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_ENABLE,WAN_CONFIG6_ENABLE,WAN CONFIG6 ENABLE,Device.DeviceInfo.WAN_CONFIG6_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_IPADDR,WAN_CONFIG6_IPADDR,WAN CONFIG6 IPADDR,Device.DeviceInfo.WAN_CONFIG6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_IPMODE,WAN_CONFIG6_IPMODE,WAN CONFIG6 IPMODE,Device.DeviceInfo.WAN_CONFIG6_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_NETMASK,WAN_CONFIG6_NETMASK,WAN CONFIG6 NETMASK,Device.DeviceInfo.WAN_CONFIG6_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_OPTION60,WAN_CONFIG6_OPTION60,WAN CONFIG6 OPTION60,Device.DeviceInfo.WAN_CONFIG6_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_V6_GW,WAN_CONFIG6_V6_GW,WAN CONFIG6 V6 GW,Device.DeviceInfo.WAN_CONFIG6_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_V6_IPADDR,WAN_CONFIG6_V6_IPADDR,WAN CONFIG6 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG6_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_V6_PREFIX,WAN_CONFIG6_V6_PREFIX,WAN CONFIG6 V6 PREFIX,Device.DeviceInfo.WAN_CONFIG6_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG6_VLAN,WAN_CONFIG6_VLAN,WAN CONFIG6 VLAN,Device.DeviceInfo.WAN_CONFIG6_VLAN,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_DEFAULTGW,WAN_CONFIG7_DEFAULTGW,WAN CONFIG7 DEFAULTGW,Device.DeviceInfo.WAN_CONFIG7_DEFAULTGW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_ENABLE,WAN_CONFIG7_ENABLE,WAN CONFIG7 ENABLE,Device.DeviceInfo.WAN_CONFIG7_ENABLE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_IPADDR,WAN_CONFIG7_IPADDR,WAN CONFIG7 IPADDR,Device.DeviceInfo.WAN_CONFIG7_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_IPMODE,WAN_CONFIG7_IPMODE,WAN CONFIG7 IPMODE,Device.DeviceInfo.WAN_CONFIG7_IPMODE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_NETMASK,WAN_CONFIG7_NETMASK,WAN CONFIG7 NETMASK,Device.DeviceInfo.WAN_CONFIG7_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_OPTION60,WAN_CONFIG7_OPTION60,WAN CONFIG7 OPTION60,Device.DeviceInfo.WAN_CONFIG7_OPTION60,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_V6_GW,WAN_CONFIG7_V6_GW,WAN CONFIG7 V6 GW,Device.DeviceInfo.WAN_CONFIG7_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,WAN_CONFIG7_V6_IPADDR,WAN_CONFIG7_V6_IPADDR,WAN CONFIG7 V6 IPADDR,Device.DeviceInfo.WAN_CONFIG7_V6_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
